reaction,healthy_only,covid_only,shared,n_healthy_active,n_covid_active
HMR_7733,False,False,True,5,4
HMR_7740,False,False,True,5,4
HMR_7743,False,False,True,5,4
HMR_7793,False,False,True,5,4
HMR_8084,False,False,True,5,4
HMR_8086,False,False,True,5,4
HMR_8145,False,False,True,4,3
HMR_8146,False,False,True,2,2
HMR_8153,False,False,True,4,1
HMR_8157,False,False,True,4,2
HMR_8160,False,True,False,0,1
HMR_8163,False,False,True,2,3
HMR_8193,False,False,True,5,4
HMR_8195,True,False,False,5,0
HMR_8199,False,False,True,5,3
HMR_8205,False,False,True,5,4
HMR_8207,False,False,True,5,3
HMR_8213,False,False,False,0,0
HMR_8215,False,False,True,4,3
HMR_8222,False,False,True,1,1
HMR_8230,False,False,False,0,0
HMR_8232,False,False,False,0,0
HMR_8241,True,False,False,3,0
HMR_8243,False,False,True,5,4
HMR_8252,False,False,True,4,4
HMR_8259,False,False,True,5,4
HMR_8265,False,True,False,0,1
HMR_8269,False,False,True,2,2
HMR_8272,False,False,True,2,3
HMR_8282,False,False,True,4,4
HMR_8289,False,False,False,0,0
HMR_8296,False,True,False,0,1
HMR_8299,False,False,True,2,3
HMR_8303,False,False,True,3,2
HMR_8310,False,False,True,4,2
HMR_8312,False,False,True,2,2
HMR_8314,False,False,True,1,3
HMR_8320,False,False,True,2,4
HMR_8323,False,False,True,3,3
HMR_8328,False,False,False,0,0
HMR_8335,False,False,False,0,0
HMR_8338,False,False,False,0,0
HMR_8496,False,False,True,5,4
HMR_8524,False,False,True,3,4
HMR_8661,False,False,True,3,4
HMR_8793,False,False,True,5,4
HMR_8834,False,False,True,5,4
HMR_8874,False,False,False,0,0
HMR_8880,False,False,True,4,2
HMR_8882,False,False,True,2,1
HMR_8895,False,False,True,2,2
HMR_8897,False,False,True,2,2
HMR_8900,False,True,False,0,1
HMR_8902,False,False,True,2,1
HMR_8904,False,False,False,0,0
HMR_8920,False,False,True,5,4
HMR_9665,False,False,True,3,3
HMR_9666,False,False,True,5,3
HMR_9667,False,False,True,1,3
HMR_9668,False,False,True,3,2
HMR_9669,False,False,True,2,2
HMR_9670,False,False,True,3,3
HMR_9671,False,False,True,2,3
HMR_7182,False,False,True,1,1
HMR_7330,False,False,False,0,0
HMR_7432,False,False,True,5,4
HMR_7307,False,False,True,5,4
HMR_0020,False,False,True,5,3
HMR_0461,False,False,True,5,4
HMR_0462,False,False,True,1,1
HMR_0464,False,False,True,5,2
HMR_0466,False,False,True,1,1
HMR_0467,False,False,False,0,0
HMR_0730,False,False,True,5,4
HMR_0768,False,False,True,4,2
HMR_0771,False,False,True,5,3
HMR_0966,False,False,False,0,0
HMR_1035,False,False,True,5,4
HMR_1143,False,False,True,5,4
HMR_1189,False,False,True,5,4
HMR_1240,False,False,True,3,1
HMR_1252,False,False,True,1,1
HMR_1269,False,False,True,3,1
HMR_1306,False,False,False,0,0
HMR_1309,False,False,True,4,3
HMR_1311,False,False,True,4,4
HMR_1316,False,False,True,4,4
HMR_1331,False,False,True,1,4
HMR_1392,False,False,True,3,3
HMR_1530,False,False,True,4,3
HMR_1672,False,False,True,5,3
HMR_1937,False,False,True,3,1
HMR_1998,False,False,True,2,4
HMR_2039,False,False,True,4,3
HMR_2554,False,False,True,3,1
HMR_2569,False,False,True,4,4
HMR_2777,False,False,True,4,4
HMR_3953,False,False,True,3,2
HMR_4123,False,False,True,5,4
HMR_4765,False,False,True,5,4
HMR_4846,False,False,True,4,4
HMR_4856,False,False,True,5,4
HMR_4876,False,False,True,5,4
HMR_4877,False,False,True,5,4
HMR_4878,False,False,True,4,3
HMR_4879,False,False,True,4,4
HMR_4880,False,False,True,5,4
HMR_4881,False,False,True,5,4
HMR_4883,False,False,True,4,3
HMR_4894,False,False,True,5,4
HMR_4906,False,False,True,5,4
HMR_4913,False,False,True,5,4
HMR_4917,False,False,True,5,4
HMR_4941,False,False,True,5,4
HMR_4942,False,False,True,5,4
HMR_4960,False,False,True,4,3
HMR_5004,False,False,True,5,3
HMR_5012,False,False,True,5,4
HMR_5027,False,False,True,4,3
HMR_5203,False,False,False,0,0
HMR_5205,False,False,False,0,0
HMR_5211,False,False,False,0,0
HMR_5245,False,False,False,0,0
HMR_5342,False,False,True,5,4
HMR_5347,False,False,True,1,4
HMR_5354,False,False,True,5,4
HMR_6385,False,False,True,2,3
HMR_6386,False,False,True,3,1
HMR_6387,False,False,True,5,3
HMR_6388,False,False,True,4,4
HMR_6463,False,False,True,5,4
HMR_6468,False,False,True,5,4
HMR_6475,False,False,True,5,4
HMR_6480,False,False,True,5,4
HMR_6629,False,False,True,5,4
HMR_7257,False,False,True,5,4
HMR_7262,False,False,True,1,3
HMR_7272,False,False,True,5,4
HMR_7273,False,False,True,5,4
HMR_7649,False,False,False,0,0
HMR_7766,False,False,True,5,1
HMR_7768,False,False,True,5,4
HMR_7772,True,False,False,1,0
HMR_7776,True,False,False,1,0
HMR_7778,False,False,True,4,2
HMR_7780,False,False,True,4,2
HMR_7789,False,False,True,5,4
HMR_7791,False,False,True,5,4
HMR_7929,False,True,False,0,1
HMR_7933,False,False,False,0,0
HMR_7944,False,True,False,0,1
HMR_7947,False,False,True,1,2
HMR_7949,False,False,False,0,0
HMR_7953,False,False,True,3,1
HMR_7956,False,False,True,3,3
HMR_7960,False,False,True,4,2
HMR_7963,False,False,False,0,0
HMR_7966,False,True,False,0,1
HMR_7969,False,False,True,1,2
HMR_7983,False,False,False,0,0
HMR_7985,False,False,True,1,3
HMR_7988,False,False,False,0,0
HMR_7989,False,False,False,0,0
HMR_8030,False,False,True,2,2
HMR_8234,False,False,True,1,2
HMR_8236,False,False,True,2,2
HMR_8239,False,False,True,1,1
HMR_8347,False,False,True,4,3
HMR_8350,False,False,True,5,4
HMR_8351,False,False,True,4,3
HMR_8358,False,False,True,5,4
HMR_8526,False,False,True,3,2
HMR_8553,False,False,True,1,2
HMR_8594,False,False,True,5,3
HMR_8715,False,False,True,5,4
HMR_8716,False,True,False,0,2
HMR_8719,False,True,False,0,1
HMR_8722,False,False,True,1,1
HMR_8737,False,False,True,4,1
HMR_8851,False,True,False,0,1
HMR_8855,False,False,True,4,2
HMR_8859,False,False,True,3,4
HMR_8886,False,False,True,4,4
HMR_8888,False,False,True,3,4
HMR_8906,False,False,False,0,0
HMR_8914,False,False,True,3,1
HMR_8915,False,False,True,5,4
HMR_8919,False,False,True,5,4
HMR_9177,False,False,False,0,0
HMR_9626,False,False,True,5,4
HMR_9627,False,False,True,5,4
HMR_9628,False,False,True,1,4
HMR_9634,False,False,True,5,4
HMR_9716,True,False,False,1,0
HMR_9724,False,False,True,5,3
HMR_9808,False,False,False,0,0
HMR_9809,False,False,True,3,2
HMR_9810,False,False,False,0,0
HMR_9811,False,False,False,0,0
HMR_9812,False,False,False,0,0
HMR_9813,False,True,False,0,1
HMR_9814,False,True,False,0,2
HMR_9815,False,False,False,0,0
HMR_9816,False,False,False,0,0
HMR_9034,False,False,True,5,4
HMR_9035,False,False,True,5,4
HMR_9036,False,False,True,5,4
HMR_9038,False,False,True,5,4
HMR_9039,False,False,True,5,4
HMR_9040,False,False,True,5,4
HMR_9041,False,False,True,5,4
HMR_9042,False,False,True,5,4
HMR_9043,False,False,True,5,4
HMR_9044,False,False,True,5,4
HMR_9045,False,False,True,5,4
HMR_9046,False,False,True,5,4
HMR_9047,False,False,True,5,4
HMR_9048,False,False,True,5,4
HMR_9050,False,False,False,0,0
HMR_9053,False,False,False,0,0
HMR_9054,False,False,False,0,0
HMR_9056,False,False,False,0,0
HMR_9058,False,False,True,5,4
HMR_9061,False,False,True,5,4
HMR_9062,False,False,True,5,4
HMR_9063,False,False,True,5,4
HMR_9064,False,False,True,5,4
HMR_9065,False,False,True,5,4
HMR_9066,False,False,True,5,4
HMR_9067,False,False,True,5,3
HMR_9068,False,False,True,4,4
HMR_9069,False,False,True,5,4
HMR_9070,False,False,True,4,3
HMR_9071,False,False,True,5,4
HMR_9072,False,False,True,5,4
HMR_9073,False,False,True,5,4
HMR_9074,False,False,True,5,4
HMR_9075,False,False,True,1,2
HMR_9076,False,False,True,5,4
HMR_9078,False,False,True,5,4
HMR_9079,False,False,True,5,4
HMR_9083,False,False,True,5,4
HMR_9084,False,True,False,0,1
HMR_9085,False,False,False,0,0
HMR_9086,False,False,True,1,2
HMR_9087,False,False,True,3,3
HMR_9088,False,False,False,0,0
HMR_9089,False,False,False,0,0
HMR_9090,False,False,False,0,0
HMR_9091,False,False,False,0,0
HMR_9092,False,False,False,0,0
HMR_9093,False,False,False,0,0
HMR_9094,False,False,False,0,0
HMR_9095,False,False,False,0,0
HMR_9096,False,False,True,3,3
HMR_9098,False,False,True,3,3
HMR_9102,False,False,False,0,0
HMR_9103,False,False,False,0,0
HMR_9104,False,False,False,0,0
HMR_9105,False,False,False,0,0
HMR_9106,False,False,False,0,0
HMR_9107,False,False,False,0,0
HMR_9108,False,False,False,0,0
HMR_9109,False,False,True,5,4
HMR_9111,False,False,False,0,0
HMR_9113,False,False,False,0,0
HMR_9114,False,False,False,0,0
HMR_9115,False,False,False,0,0
HMR_9116,False,False,False,0,0
HMR_9117,False,False,False,0,0
HMR_9118,False,False,False,0,0
HMR_9119,False,False,False,0,0
HMR_9120,False,False,False,0,0
HMR_9121,False,False,False,0,0
HMR_9122,False,False,False,0,0
HMR_9123,False,False,False,0,0
HMR_9124,False,False,False,0,0
HMR_9125,False,False,False,0,0
HMR_9126,False,False,False,0,0
HMR_9127,False,False,False,0,0
HMR_9128,False,False,False,0,0
HMR_9129,False,False,False,0,0
HMR_9130,False,False,False,0,0
HMR_9131,False,False,True,5,4
HMR_9132,False,True,False,0,1
HMR_9133,False,True,False,0,1
HMR_9134,False,False,False,0,0
HMR_9135,False,False,True,5,2
HMR_9137,True,False,False,2,0
HMR_9138,False,False,False,0,0
HMR_9139,False,True,False,0,1
HMR_9140,False,False,False,0,0
HMR_9141,False,False,False,0,0
HMR_9142,False,True,False,0,1
HMR_9143,False,False,True,5,4
HMR_9144,False,False,True,5,4
HMR_9145,False,False,True,5,4
HMR_9146,False,False,True,5,4
HMR_9151,False,False,True,5,4
HMR_9153,False,False,True,5,4
HMR_9159,False,False,True,5,4
HMR_9163,False,False,False,0,0
HMR_9165,False,False,False,0,0
HMR_9167,False,False,True,5,4
HMR_9171,False,False,False,0,0
HMR_9172,False,False,False,0,0
HMR_9201,False,True,False,0,1
HMR_9203,False,False,False,0,0
HMR_9209,False,False,False,0,0
HMR_9210,False,False,False,0,0
HMR_9212,False,False,False,0,0
HMR_9215,False,False,False,0,0
HMR_9216,False,True,False,0,1
HMR_9217,False,False,False,0,0
HMR_9218,False,False,False,0,0
HMR_9219,False,False,False,0,0
HMR_9220,False,False,False,0,0
HMR_9221,False,False,False,0,0
HMR_9222,False,False,False,0,0
HMR_9224,False,False,False,0,0
HMR_9225,False,False,False,0,0
HMR_9228,False,False,False,0,0
HMR_9229,False,False,False,0,0
HMR_9230,False,False,False,0,0
HMR_9231,False,False,False,0,0
HMR_9234,False,False,True,4,3
HMR_9237,False,False,False,0,0
HMR_9241,True,False,False,2,0
HMR_9242,False,False,True,3,3
HMR_9243,False,False,False,0,0
HMR_9244,False,False,False,0,0
HMR_9245,False,False,False,0,0
HMR_9247,False,False,False,0,0
HMR_9248,False,False,False,0,0
HMR_9249,False,False,False,0,0
HMR_9250,False,False,False,0,0
HMR_9251,False,False,False,0,0
HMR_9252,False,False,False,0,0
HMR_9253,False,False,False,0,0
HMR_9254,False,False,False,0,0
HMR_9255,False,False,False,0,0
HMR_9256,False,False,False,0,0
HMR_9258,False,False,False,0,0
HMR_9259,False,True,False,0,1
HMR_9260,False,False,False,0,0
HMR_9261,False,False,False,0,0
HMR_9262,False,False,False,0,0
HMR_9263,False,False,False,0,0
HMR_9264,False,False,False,0,0
HMR_9268,False,False,False,0,0
HMR_9269,False,False,True,5,4
HMR_9271,False,False,False,0,0
HMR_9272,False,False,False,0,0
HMR_9273,False,False,False,0,0
HMR_9275,False,False,False,0,0
HMR_9279,False,False,False,0,0
HMR_9280,False,False,False,0,0
HMR_9281,False,False,False,0,0
HMR_9282,False,False,False,0,0
HMR_9283,False,False,False,0,0
HMR_9284,False,False,False,0,0
HMR_9285,False,False,False,0,0
HMR_9287,False,False,False,0,0
HMR_9288,False,False,False,0,0
HMR_9290,False,False,False,0,0
HMR_9292,False,False,False,0,0
HMR_9293,False,False,False,0,0
HMR_9294,False,False,False,0,0
HMR_9295,False,False,False,0,0
HMR_9296,False,False,False,0,0
HMR_9297,False,False,False,0,0
HMR_9300,False,False,False,0,0
HMR_9302,False,False,False,0,0
HMR_9304,False,False,False,0,0
HMR_9305,False,False,False,0,0
HMR_9308,False,False,False,0,0
HMR_9309,False,False,False,0,0
HMR_9310,False,False,False,0,0
HMR_9314,False,False,False,0,0
HMR_9315,False,False,False,0,0
HMR_9316,False,False,False,0,0
HMR_9317,False,False,False,0,0
HMR_9318,False,False,True,4,4
HMR_9319,False,False,False,0,0
HMR_9320,False,False,False,0,0
HMR_9321,False,False,False,0,0
HMR_9322,False,False,False,0,0
HMR_9323,False,False,False,0,0
HMR_9324,False,False,False,0,0
HMR_9325,False,False,False,0,0
HMR_9326,False,False,False,0,0
HMR_9327,False,False,False,0,0
HMR_9328,False,False,False,0,0
HMR_9329,False,False,False,0,0
HMR_9330,False,False,False,0,0
HMR_9331,False,False,False,0,0
HMR_9332,False,False,False,0,0
HMR_9333,False,False,False,0,0
HMR_9334,False,False,False,0,0
HMR_9335,False,False,False,0,0
HMR_9336,False,False,False,0,0
HMR_9337,False,False,False,0,0
HMR_9338,False,True,False,0,1
HMR_9339,False,False,False,0,0
HMR_9341,True,False,False,1,0
HMR_9342,False,True,False,0,3
HMR_9344,False,False,False,0,0
HMR_9345,False,False,False,0,0
HMR_9346,False,False,False,0,0
HMR_9347,False,False,False,0,0
HMR_9348,False,False,False,0,0
HMR_9349,False,False,False,0,0
HMR_9350,False,False,False,0,0
HMR_9351,False,False,False,0,0
HMR_9353,False,False,False,0,0
HMR_9354,False,False,False,0,0
HMR_9355,False,False,False,0,0
HMR_9358,False,False,True,5,4
HMR_9360,False,False,False,0,0
HMR_9361,False,False,True,5,4
HMR_9362,False,False,False,0,0
HMR_9364,False,False,False,0,0
HMR_9365,False,False,False,0,0
HMR_9366,False,False,False,0,0
HMR_9367,False,False,False,0,0
HMR_9368,False,False,False,0,0
HMR_9373,False,False,False,0,0
HMR_9374,False,False,False,0,0
HMR_9375,False,False,False,0,0
HMR_9376,False,False,False,0,0
HMR_9378,False,False,True,5,4
HMR_9381,False,False,True,2,3
HMR_9382,False,False,False,0,0
HMR_9383,False,False,False,0,0
HMR_9384,False,False,False,0,0
HMR_9385,False,False,False,0,0
HMR_9386,False,False,True,4,3
HMR_9389,False,False,False,0,0
HMR_9391,False,False,False,0,0
HMR_9393,False,False,False,0,0
HMR_9395,False,False,False,0,0
HMR_9396,False,False,False,0,0
HMR_9397,False,False,False,0,0
HMR_9398,False,False,False,0,0
HMR_9400,False,False,False,0,0
HMR_9401,True,False,False,1,0
HMR_9404,False,False,True,5,4
HMR_9405,False,False,False,0,0
HMR_9406,True,False,False,1,0
HMR_9408,False,False,False,0,0
HMR_9409,False,False,False,0,0
HMR_9410,False,False,False,0,0
HMR_9411,False,False,False,0,0
HMR_9412,False,False,False,0,0
HMR_9418,False,False,False,0,0
HMR_9421,False,False,True,2,2
HMR_9422,False,False,True,3,3
HMR_9423,False,False,True,5,4
HMR_9429,False,False,False,0,0
HMR_9430,False,False,False,0,0
HMR_9431,False,False,False,0,0
HMR_9432,False,False,False,0,0
HMR_9433,False,False,False,0,0
HMR_9434,False,False,False,0,0
HMR_9435,False,False,False,0,0
HMR_9436,False,False,False,0,0
HMR_9437,False,False,False,0,0
HMR_9438,False,False,True,4,3
HMR_9439,False,False,False,0,0
HMR_9440,False,False,False,0,0
HMR_9442,False,False,False,0,0
HMR_9443,False,False,False,0,0
HMR_9444,False,False,False,0,0
HMR_9445,False,False,False,0,0
HMR_9446,False,False,False,0,0
HMR_9449,False,False,False,0,0
HMR_9452,False,False,False,0,0
HMR_9460,False,False,False,0,0
HMR_9461,False,False,False,0,0
HMR_9463,False,False,False,0,0
HMR_9681,False,False,True,5,1
HMR_9683,False,False,False,0,0
HMR_9684,False,False,False,0,0
HMR_9685,False,False,True,4,2
HMR_9686,False,False,False,0,0
HMR_9687,False,False,False,0,0
HMR_9688,False,False,False,0,0
HMR_9689,False,False,False,0,0
HMR_9690,False,False,False,0,0
HMR_9691,False,False,False,0,0
HMR_9692,False,False,False,0,0
HMR_9693,False,False,False,0,0
HMR_9694,False,False,True,3,2
HMR_9695,False,False,False,0,0
HMR_9696,False,False,False,0,0
HMR_9697,False,False,False,0,0
HMR_9698,False,False,False,0,0
HMR_9699,False,False,False,0,0
HMR_9700,False,False,False,0,0
HMR_9701,True,False,False,1,0
HMR_9702,False,False,False,0,0
HMR_9706,False,False,False,0,0
HMR_9707,False,False,False,0,0
HMR_9708,False,False,False,0,0
HMR_9709,False,False,False,0,0
HMR_9710,False,False,False,0,0
HMR_9711,False,False,False,0,0
HMR_9713,False,False,False,0,0
HMR_9715,False,False,False,0,0
HMR_9721,False,False,False,0,0
HMR_9729,False,False,False,0,0
HMR_9730,False,False,False,0,0
HMR_9725,False,False,True,5,3
HMR_0031,False,False,True,5,4
HMR_0032,False,False,True,5,4
arachidonates,False,False,False,0,0
10FTHFtm,False,False,True,4,4
13DAMPPOX,False,False,True,5,4
34HPLFM,False,False,True,4,3
3DPHBH1,False,True,False,0,4
3MOBt2im,False,False,True,2,2
4HBZCOAFm,False,False,True,2,2
4HBZFm,False,False,True,2,2
5FTHFt2,False,False,True,5,4
5HTRPVESSEC,False,True,False,0,1
5MTHFt2,False,False,True,5,4
7DHCHSTEROLtr,False,False,True,5,1
ACACtx,False,False,True,3,3
ACCOAtr,False,False,True,4,4
ACHVESSEC,False,False,False,0,0
ACOX22x,False,False,True,5,3
ACRNtm,False,False,True,5,4
ACt2m,False,False,True,5,4
ADRNCOAtx,False,False,True,5,4
ADRNCRNt,False,False,True,5,4
ADRNLPVESSEC,False,False,False,0,0
ALAt2rL,False,False,True,5,4
ALDD21,False,False,True,5,4
AMACR2p,True,False,False,4,0
APOCFm,False,False,True,4,1
APOC_LYS_BTNPm,False,False,True,4,1
ARACHCOAtx,False,False,True,3,1
ARACHCRNt,False,False,True,5,4
ARACHDCOAtx,False,False,True,4,4
ARACHDtr,False,False,True,3,3
ARGtm,False,False,True,5,4
ATPasel,False,False,True,4,3
B3GNT312g,True,False,False,1,0
B3GNT314g,False,False,False,0,0
BAAT1x,False,True,False,0,1
BAAT3x,False,False,False,0,0
BAAT4x,False,False,True,1,1
BACCLm,False,False,True,4,1
BALAVECSEC,False,False,False,0,0
BILDGLCURtr,False,False,True,4,4
BILGLCURtr,False,False,True,5,4
BTNDm,False,False,True,4,1
BTNPLm,False,False,True,4,1
BTNt3i,False,False,False,0,0
BTNt4i,False,False,True,2,4
BUP2,False,False,True,3,2
BUTt2m,False,False,True,5,4
C14STRr,False,False,True,3,2
C160CRNt,False,False,True,5,4
C161CPT12,False,False,True,5,4
C161CPT22,True,False,False,5,0
C161CRN2t,False,False,True,5,4
C161CRNt,False,False,True,4,4
C180CRNt,False,False,True,5,4
C181CPT1,False,False,True,5,4
C181CPT2,True,False,False,5,0
C181CRNt,False,False,True,4,4
C204CRNt,False,False,True,5,4
C226CRNt,False,False,True,5,4
C3STDH1Pr,False,False,True,5,4
C3STDH1r,False,False,True,5,4
C3STKR2r,False,False,True,5,4
C4STMO1r,False,False,True,5,4
C4STMO2Pr,False,False,True,5,4
C4STMO2r,False,False,True,5,4
CAATPS,False,False,True,4,4
CDPDAGtm,False,False,True,3,4
CDS,False,False,True,5,4
CDSm,False,False,True,3,4
CHSTEROLt2,False,False,True,4,3
CITRtm,False,False,True,3,3
CITtam,False,False,True,5,4
CLOHtex2,False,False,True,1,1
CLPNDCOAtx,False,False,True,5,4
CLPNDCRNt,False,False,True,5,4
CLS_hs,False,False,True,3,3
COQ3m,True,False,False,1,0
COQ5m,True,False,False,1,0
COQ6m,True,False,False,1,0
COQ7m,True,False,False,1,0
COUCOAFm,False,False,True,2,2
CRMPte,False,False,False,0,0
CRNtHa,True,False,False,1,0
CRNtx,False,False,True,1,2
DAGKn_hs,False,False,True,4,3
DAGt,False,False,False,0,0
DCSPTN1CRNt,False,False,True,5,4
DESAT16_2,False,False,False,0,0
DESAT18_10,False,False,True,5,3
DESAT18_3,False,False,True,3,1
DESAT18_4,False,False,True,5,4
DESAT18_5,False,False,False,0,0
DESAT18_6,False,False,True,5,3
DESAT18_7,False,False,True,5,3
DESAT18_8,False,False,True,5,4
DESAT18_9,False,False,True,5,4
DESAT20_1,False,False,True,4,4
DESAT20_2,False,False,True,4,4
DESAT22_1p,False,False,False,0,0
DESAT22_2p,False,False,False,0,0
DGCHOLte,False,False,True,5,4
DGCHOLtx,False,True,False,0,1
DHCHOLESTANATEtm,False,False,True,1,1
DHCR243r,False,False,True,5,4
DHCR71r,False,False,True,5,4
DHCR72r,False,False,True,4,1
DHFtm,False,False,True,4,4
DKMPPD,False,False,False,0,0
DLNLCGCRNt,False,False,True,5,4
DMATTx,False,False,True,5,4
DMHPTCRNt,False,False,True,5,4
DMNONCRNt,False,False,True,4,3
DOLGLCP_Lter,False,False,True,5,2
DOLICHOL_Uter,False,True,False,0,3
DOPAVESSEC,False,False,False,0,0
DPMVDx,False,False,True,5,4
EBP1r,False,False,True,5,4
EBP2r,False,False,True,5,4
EICOSTETCRNt,False,False,True,5,4
ELAIDCPT1,False,False,True,5,4
ELAIDCPT2,False,False,True,5,4
ELAIDCRNt,False,False,True,5,4
ETF,False,False,True,5,4
ETFQO,False,False,True,5,4
EX_9_cis_retfa[e],False,False,False,0,0
EX_adrn[e],False,False,False,0,0
EX_arach[e],False,False,False,0,0
EX_arachd[e],False,False,False,0,0
EX_atp[e],False,False,False,0,0
EX_clpnd[e],False,False,False,0,0
EX_crmp_hs[e],False,False,False,0,0
EX_crvnc[e],False,False,False,0,0
EX_dag_hs[e],False,False,False,0,0
EX_dcsptn1[e],False,False,False,0,0
EX_dlnlcg[e],False,False,False,0,0
EX_eicostet[e],False,False,False,0,0
EX_elaid[e],False,False,False,0,0
EX_fucfuc12gal14acglcgalgluside_hs[e],False,False,False,0,0
EX_fucfucgalacglcgalgluside_hs[e],False,False,False,0,0
EX_glyc_S[e],False,False,True,2,1
EX_hdca[e],False,False,False,0,0
EX_hdcea[e],False,False,False,0,0
EX_hexc[e],False,False,False,0,0
